DrugBank ID,Name,Drug Groups,SMILES,Formula,Doping,Drug Categories,Target_Names,Similar Structure,State
DB01550,Fenproporex,experimental; illicit; withdrawn,CC(CC1=CC=CC=C1)NCCC#N,C12H16N2,1,"Amines, Drugs that are Mainly Renally Excreted, Ethylamines, Phenethylamines, Stimulants",,"DB01550, DB13285, DB13852, DB01577, DB09571, DB01037, DB12650, DB04677, DB01365",Solid
DB01556,Chlorphentermine,illicit; withdrawn,CC(C)(N)CC1=CC=C(Cl)C=C1,C10H14ClN,1,"Agents producing tachycardia, Agents that produce hypertension, Amines, Amphetamines, Autonomic Agents, Ethylamines, Peripheral Nervous System Agents, Phenethylamines, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Sympathomimetics",,"DB01556, DB01527, DB00191",Solid
DB01557,α-Methylfentanyl,illicit,CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CC=C1)C1=CC=CC=C1,C23H30N2O,1,"Designer Drugs, Piperidines, Street Drugs",,"DB01557, DB01532, DB00813, DB09173, DB01571, DB09171, DB09178, DB01453, DB09177, DB09169, DB01570, DB13653, DB09179, DB01470, DB09182, DB09180, DB09168, DB01439",Not Available
DB01560,Cathinone,illicit,C[C@H](N)C(=O)C1=CC=CC=C1,C9H11NO,1,"Central Nervous System Agents, Central Nervous System Depressants, Central Nervous System Stimulants, Psychotropic Drugs",,"DB01560, DB15339, DB13108, DB00182, DB01576, DB00937",Not Available
DB01564,Calusterone,experimental; illicit,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](C)CC2=CC(=O)CC[C@]12C,C21H32O2,1,"Androstanes, Androstenes, Androstenols, Fused-Ring Compounds, Steroids, Testosterone and derivatives, Testosterone Congeners", Androgen receptor,"DB00624, DB01471, DB01543, DB01564, DB05830, DB06710, DB07768, DB11429, DB12787, DB13169, DB13533, DB14093, DB13710, DB13230, DB14570, DB01481, DB01572, DB00253, DB18000, DB00367, DB00717, DB09389, DB14584, DB04652, DB01485, DB01500, DB01540, DB04630, DB00741, DB13089",Solid
DB01565,Dihydromorphine,experimental; illicit,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O,C17H21NO3,1,"Alkaloids, Analgesics, Central Nervous System Agents, Central Nervous System Depressants, Heterocyclic Compounds, Fused-Ring, Morphinans, Morphine Derivatives, Narcotics, Opiate Alkaloids, Opioids, Peripheral Nervous System Agents, Phenanthrenes, Semi-synthetic Opioids, Sensory System Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome"," Mu-type opioid receptor,  Delta-type opioid receptor,  Kappa-type opioid receptor,  E3 ubiquitin-protein ligase TRIM13,  Pro-opiomelanocortin","DB01565, DB01551, DB00921, DB01450, DB01548, DB01512, DB16072, DB00844, DB01531, DB01538, DB14146, DB09049, DB16117, DB15341, DB00327, DB06230, DB01480, DB01497, DB00295, DB00704, DB01192, DB06800, DB00956, DB00318, DB00497, DB01477, DB01466, DB11490, DB01183, DB04509",Not Available
DB08905,Formestane,approved; investigational; withdrawn,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C,C19H26O3,1,"17-Ketosteroids, Adrenal Cortex Hormones, Androstanes, Androstenes, Antineoplastic Agents, Antineoplastic and Immunomodulating Agents, Aromatase Inhibitors, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Drugs that are Mainly Renally Excreted, Endocrine Therapy, Enzyme Inhibitors, Estrogen Antagonists, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormone Antagonists, Hormone Antagonists and Related Agents, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Ketosteroids, Steroid Synthesis Inhibitors, Steroids, Testosterone Congeners", Cytochrome P450 3A4,"DB08905, DB01485, DB01500, DB01540, DB13230, DB14570, DB00396, DB01434, DB01536, DB13710, DB04652, DB00624, DB01471, DB01543, DB01564, DB05830, DB06710, DB07768, DB11429, DB12787, DB13169, DB13533, DB14093, DB14584, DB00253, DB18000, DB04630, DB00741, DB14681, DB13185",Solid
DB01569,Formebolone,experimental; illicit,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C(C=O)=C[C@]12C,C21H28O4,1,"Androstanes, Androstenes, Androstenols, Fused-Ring Compounds, Steroids, Testosterone and derivatives", Corticosteroid 11-beta-dehydrogenase isozyme 2,"DB01569, DB00896, DB00860, DB00959, DB01541, DB13586, DB13208, DB15114, DB00635, DB09383, DB12952, DB12081, DB14094, DB00873",Solid
DB01570,Ohmefentanyl,illicit,CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1C)C1=CC=CC=C1,C23H30N2O2,1,"Analgesics, Central Nervous System Agents, Peripheral Nervous System Agents, Piperidines, Sensory System Agents",,"DB01570, DB01453, DB01571, DB09171, DB09178, DB00813, DB09173, DB09169, DB01557, DB01532, DB09177, DB09179, DB13653, DB09170, DB01439",Not Available
DB01571,3-Methylfentanyl,illicit,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1,C23H30N2O,1,"Analgesics, Central Nervous System Agents, Peripheral Nervous System Agents, Piperidines, Sensory System Agents"," Mu-type opioid receptor,  Delta-type opioid receptor,  Kappa-type opioid receptor","DB01571, DB09171, DB09178, DB00813, DB09173, DB09169, DB01557, DB01570, DB01532, DB09177, DB01453, DB09179, DB01439, DB13653, DB09182, DB09180, DB09168, DB09174, DB01470",Not Available
DB01572,Methyl-1-testosterone,experimental; illicit,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C,C20H30O2,1,Testosterone and derivatives,,"DB01481, DB01572, DB13710, DB00624, DB01471, DB01543, DB01564, DB05830, DB06710, DB07768, DB11429, DB12787, DB13169, DB13533, DB14093, DB13230, DB14570, DB00253, DB18000, DB14584, DB01451, DB04652, DB00367, DB00717, DB09389, DB04630, DB00741, DB01485, DB01500, DB01540",Not Available
DB01573,Benzylmorphine,experimental; illicit,[H][C@@]12OC3=C(OCC4=CC=CC=C4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,C24H25NO3,1,,,"DB01573, DB01466, DB00318, DB01477, DB00295, DB09209, DB11490, DB01480, DB01497, DB01469, DB01568, DB01452, DB13454, DB15341, DB01551, DB16117, DB01512, DB16072, DB06409, DB14146, DB00844, DB01565, DB00921, DB01450, DB01548, DB15465, DB06230, DB09049, DB13458, DB00497",Not Available
DB08906,Fluticasone furoate,approved,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C27H29F3O6S,1,"Adrenal Cortex Hormones, Agents to Treat Airway Disease, Androstanes, Androstenes, Corticosteroids, Cytochrome P-450 CYP2C8 Inhibitors, Cytochrome P-450 CYP2C8 Inhibitors (strong), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 CYP3A5 Inhibitors, Cytochrome P-450 CYP3A5 Inhibitors (strength unknown), Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Drugs for Obstructive Airway Diseases, Fused-Ring Compounds, Glucocorticoids, Hyperglycemia-Associated Agents, Immunosuppressive Agents, Nasal Preparations, OATP1B1/SLCO1B1 Inhibitors, P-glycoprotein inducers, P-glycoprotein substrates, Steroids, Thyroxine-binding globulin inhibitors"," Glucocorticoid receptor,  Progesterone receptor,  Mineralocorticoid receptor,  Cytochrome P450 3A4,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Cytochrome P450 2C8,  Corticosteroid-binding globulin,  Serum albumin,  Alpha-1-acid glycoprotein 1,  P-glycoprotein 1,  Solute carrier organic anion transporter family member 1B1","DB08906, DB00588, DB14512, DB13867",Solid
DB01577,Metamfetamine,approved; illicit; withdrawn,CN[C@@H](C)CC1=CC=CC=C1,C10H15N,1,"Adrenergic Agents, Adrenergic Agonists, Adrenergic alpha-2 Receptor Agonists, Adrenergic alpha-Agonists, Adrenergic Uptake Inhibitors, Agents producing tachycardia, Agents that produce hypertension, Amines, Amphetamine Anorectic, Amphetamines, Antidepressive Agents, Appetite Suppression, Autonomic Agents, Central Nervous System Agents, Central Nervous System Depressants, Central Nervous System Stimulants, Central Nervous System Stimulation, Centrally Acting Sympathomimetics, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Substrates, Dopamine Agents, Dopamine Uptake Inhibitors, Drugs that are Mainly Renally Excreted, Ethylamines, Increased Sympathetic Activity, Membrane Transport Modulators, Monoamine Oxidase A Inhibitors for interaction with Monoamine Oxidase A substrates, Nervous System, Neurotransmitter Agents, Neurotransmitter Uptake Inhibitors, Peripheral Nervous System Agents, Phenethylamines, Psychoanaleptics, Psychostimulants, Agents Used for ADHD and Nootropics, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Sympathomimetics"," Sodium-dependent dopamine transporter,  Sodium-dependent serotonin transporter,  Sodium-dependent noradrenaline transporter,  Synaptic vesicular amine transporter,  Chromaffin granule amine transporter,  Trace amine-associated receptor 1,  Alpha-2A adrenergic receptor,  Alpha-2B adrenergic receptor,  Alpha-2C adrenergic receptor, 10. Amine oxidase [flavin-containing] A, 11. Amine oxidase [flavin-containing] B,  Cytochrome P450 2D6,  Solute carrier family 22 member 3,  Solute carrier family 22 member 5","DB01577, DB09571, DB01365, DB13285, DB00182, DB01576, DB01037, DB12650, DB00191, DB02972, DB01550, DB04677, DB13852, DB15339, DB09250, DB00852, DB01364, DB14752",Solid
DB01579,Phendimetrazine,approved; illicit,C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1,C12H17NO,1,"Adrenergic Agonists, Adrenergic alpha-1 Receptor Agonists, Adrenergic alpha-Agonists, Agents producing tachycardia, Agents that produce hypertension, Amphetamines, Appetite Suppression, Central Nervous System Agents, Central Nervous System Stimulants, Increased Sympathetic Activity, Oxazines, Sympathomimetic Amine Anorectic, Sympathomimetics"," Alpha-1A adrenergic receptor,  Sodium-dependent noradrenaline transporter,  Alpha-1B adrenergic receptor","DB01579, DB00830, DB11587",Solid
DB01580,Oxprenolol,approved,CC(C)NCC(O)COC1=CC=CC=C1OCC=C,C15H23NO3,1,"Adrenergic Agents, Adrenergic Antagonists, Adrenergic beta-Antagonists, Agents causing hyperkalemia, Alcohols, Amines, Amino Alcohols, Anti-Anxiety Agents, Antiarrhythmic agents, Antihypertensive Agents, Autonomic Agents, Beta Blocking Agents and Thiazides, Beta Blocking Agents, Non-Selective, Beta Blocking Agents, Non-Selective, and Thiazides, Bradycardia-Causing Agents, Cardiovascular Agents, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP2D6 Inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (strength unknown), Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Hypotensive Agents, Negative Inotrope, Neurotransmitter Agents, OCT2 Inhibitors, Peripheral Nervous System Agents, Phenoxypropanolamines, Propanolamines, Propanols, QTc Prolonging Agents, Sympatholytics, Tranquilizing Agents, Vasodilating Agents"," Beta-1 adrenergic receptor,  Beta-3 adrenergic receptor,  Beta-2 adrenergic receptor,  Cytochrome P450 2D6,  Solute carrier family 22 member 2","DB01580, DB13777, DB09185",Solid
DB16117,Buprenorphine hemiadipate,investigational,[H][C@@]12OC3=C4C(C[C@H]5N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3OC(=O)CCCCC(O)=O,C35H49NO7,1,,,"DB16117, DB15341, DB16072, DB00921, DB01450, DB01548, DB01538, DB01551, DB01565, DB01469, DB14146, DB01512, DB00844, DB09049, DB01480, DB01497, DB01452, DB00497, DB01466, DB01573, DB00704, DB01192, DB06800, DB01531, DB00318, DB00956, DB01477, DB06230, DB00295, DB00327",State information not found
DB08925,Adrafinil,withdrawn,ONC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,C15H15NO3S,1,"Adrenergic Agents, Adrenergic Agonists, Adrenergic alpha-Agonists, Agents producing tachycardia, Agents that produce hypertension, Amines, Hydroxy Acids, Hydroxylamines, Nervous System, Neurotransmitter Agents, Psychoanaleptics, Psychostimulants, Agents Used for ADHD and Nootropics, Sympathomimetic-like Agent",,"DB08925, DB00745, DB06413",Solid
DB16136,Dexisometheptene mucate,investigational,CN[C@H](C)CCC=C(C)C,C9H19N,1,,,"DB06706, DB16136",State information not found
DB16141,Dimethandrolone Undecanoate,investigational,[H][C@@]12CC[C@H](OC(=O)CCCCCCCCCC)[C@@]1(C)C[C@H](C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H],C31H50O3,1,,,"DB08804, DB13943, DB13944, DB13946, DB16001, DB16002, DB16141, DB01420, DB13958, DB08308, DB08619, DB01395, DB06789, DB14677, DB13185, DB14678, DB13640, DB00603, DB11440, DB02329, DB12499, DB08547, DB01134, DB15984, DB14544, DB06780, DB14540, DB14583, DB14639, DB14543",State information not found
DB06788,Histrelin,approved; withdrawn,CC(O)=O.CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CN(CC2=CC=CC=C2)C=N1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,C70H94N18O16,1,"Adrenal Cortex Hormones, Amino Acids, Peptides, and Proteins, Antineoplastic and Immunomodulating Agents, Endocrine Therapy, Gonadotropin Releasing Hormone Receptor Agonist, Gonadotropin Releasing Hormone Receptor Agonists, Gonadotropin-releasing hormone agonist, Hormones, Hormones and Related Agents, Hormones, Hormone Substitutes, and Hormone Antagonists, Hyperglycemia-Associated Agents, Hypothalamic Hormones, Nerve Tissue Proteins, Neuropeptides, Oligopeptides, Peptide Hormones, Peptides, Potential QTc-Prolonging Agents, Proteins, QTc Prolonging Agents", Gonadotropin-releasing hormone receptor,"DB06788, DB00007, DB06825, DB11510, DB00666, DB18169, DB06719, DB00644, DB04931, DB14803, DB05479, DB15314, DB14027, DB01284, DB13298, DB15194, DB00014, DB15687, DB13928, DB11724, DB11700, DB15272, DB01278, DB14786, DB16146, DB12199, DB17938, DB16013, DB05724, DB15355",Solid
DB13074,Macimorelin,approved; investigational,CC(C)(N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)NC=O,C26H30N6O3,1,"Amino Acids, Amino Acids, Aromatic, Amino Acids, Cyclic, Amino Acids, Peptides, and Proteins, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Diagnostic Agents, Growth Hormone Secretagogue Receptor Agonist, Growth Hormone Secretagogue Receptor Agonists, Heterocyclic Compounds, Fused-Ring, Highest Risk QTc-Prolonging Agents, QTc Prolonging Agents, Tests for Pituitary Function"," Growth hormone secretagogue receptor type 1,  Cytochrome P450 3A4","DB13074, DB00027, DB12748, DB18252, DB06610, DB02255, DB12054, DB14777, DB16013, DB17938, DB06645, DB12777, DB18527, DB04894, DB12678, DB00183, DB12088, DB17536, DB06791",Not Available
DB08971,Fluocortolone,approved; withdrawn,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C22H29FO4,1,"Adrenal Cortex Hormones, Agents for Treatment of Hemorrhoids and Anal Fissures for Topical Use, Anti-Inflammatory Agents, Corticosteroids, Corticosteroids for Systemic Use, Plain, Corticosteroids, Dermatological Preparations, Corticosteroids, Potent (Group III), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Substrates, Dermatologicals, Fused-Ring Compounds, Glucocorticoids, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Hyperglycemia-Associated Agents, Immunosuppressive Agents, Ophthalmologicals, Pregnadienediols, Pregnadienes, Pregnanes, Sensory Organs, Steroids, Steroids, Fluorinated, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins, Vasoprotectives"," Cytochrome P450 3A4,  Cytochrome P450 3A5","DB08971, DB13223, DB01384, DB09378, DB09095, DB00223, DB00663, DB12553, DB00838, DB15777, DB15821, DB00596, DB14637, DB14657, DB00324, DB00547, DB00443, DB01234, DB11522, DB13491, DB14664, DB13728, DB00620, DB08970, DB00896, DB00860, DB00959, DB14652, DB11750, DB14653",Solid
DB08973,Fluclorolone acetonide,approved; withdrawn,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,C24H29Cl2FO5,1,"Adrenal Cortex Hormones, Corticosteroids, Fused-Ring Compounds, Pregnadienes, Pregnanes, Steroids",,"DB08973, DB00180, DB14662, DB13856, DB00591, DB01047, DB18737, DB00846, DB14652, DB01260, DB14673, DB14653, DB01222, DB00288, DB06786, DB01410, DB00838",State information not found
DB06825,Triptorelin,approved; vet_approved,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,C64H82N18O13,1,"Adrenal Cortex Hormones, Amino Acids, Peptides, and Proteins, Antineoplastic Agents, Antineoplastic Agents, Hormonal, Antineoplastic and Immunomodulating Agents, Contraceptive Agents, Hormonal, Endocrine Therapy, Gonadotropin Releasing Hormone Receptor Agonist, Gonadotropin Releasing Hormone Receptor Agonists, Gonadotropin-releasing hormone agonist, Hormones, Hormones and Related Agents, Hormones, Hormone Substitutes, and Hormone Antagonists, Hyperglycemia-Associated Agents, Hypothalamic Hormones, Luteolytic Agents, Nerve Tissue Proteins, Neuropeptides, Oligopeptides, Peptide Hormones, Peptides, Pituitary Hormone-Releasing Hormones, Potential QTc-Prolonging Agents, Proteins, QTc Prolonging Agents, Reproductive Control Agents", Gonadotropin-releasing hormone receptor,"DB00007, DB06825, DB11510, DB00666, DB18169, DB06719, DB00644, DB04931, DB06788, DB14027, DB05479, DB15314, DB15194, DB01284, DB13298, DB15687, DB00014, DB11724, DB13928, DB14803, DB15272, DB17938, DB12199, DB11700, DB16013, DB14786, DB06610, DB14777, DB11720, DB16146",Solid
DB08985,Etilefrine,approved; withdrawn,CCNCC(O)C1=CC=CC(O)=C1,C10H15NO2,1,"Adrenergic Agents, Adrenergic Agonists, Adrenergic alpha-Agonists, Adrenergic and Dopaminergic Agents, Adrenergic beta-1 Receptor Agonists, Adrenergic beta-Agonists, Agents producing tachycardia, Agents that produce hypertension, Alcohols, Amines, Amino Alcohols, Autonomic Agents, Cardiac Stimulants Excl. Cardiac Glycosides, Cardiac Therapy, Cardiotonic Agents, Cardiovascular Agents, Compounds used in a research, industrial, or household setting, Ethanolamines, Neurotransmitter Agents, Peripheral Nervous System Agents, Protective Agents, Sympathomimetics, Vasoconstrictor Agents",,"DB08985, DB00388, DB00816, DB00871, DB00668, DB01064, DB13378, DB08957, DB01288, DB00368, DB01102, DB09203, DB13917, DB13494, DB00221, DB00610",Solid
DB08989,Etamivan,withdrawn,CCN(CC)C(=O)C1=CC(OC)=C(O)C=C1,C12H17NO3,1,"Acids, Carbocyclic, Amides, Benzene Derivatives, Benzoates, Respiratory System Agents",,"DB08989, DB04924, DB00662",Solid
DB13108,Mephedrone,investigational,CNC(C)C(=O)C1=CC=C(C)C=C1,C11H15NO,1,"Agents producing tachycardia, Agents that produce hypertension, Amines, Amphetamines, Ethylamines, Illicit Drugs, Phenethylamines, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Street Drugs, Sympathomimetics",,"DB13108, DB15339, DB00937, DB01560",State information not found
DB13139,Levosalbutamol,approved; investigational,CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1,C13H21NO3,1,"Adrenergic Agonists, Adrenergic beta-2 Receptor Agonists, Adrenergic beta-Agonists, Agents producing tachycardia, Agents that produce hypertension, Agents to Treat Airway Disease, Alcohols, Amines, Amino Alcohols, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 Enzyme Inhibitors, Drugs that are Mainly Renally Excreted, Ethanolamines, Ethylamines, OATP1B1/SLCO1B1 Substrates, OATP1B3 substrates, Phenethylamines"," Beta-2 adrenergic receptor,  Solute carrier organic anion transporter family member 1B1,  Solute carrier organic anion transporter family member 1B3","DB01001, DB13139, DB00938, DB01064, DB13206",Solid
DB09022,Benfluorex,investigational; withdrawn,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C1=CC=CC=C1,C19H20F3NO2,1,"Alimentary Tract and Metabolism, Amines, Anti-Obesity Agents, Appetite Depressants, Blood Glucose Lowering Agents, Drugs Used in Diabetes, Ethylamines, Hypolipidemic Agents, Lipid Regulating Agents, Oral Hypoglycemics, Phenethylamines",,DB09022,Solid
